Entity,Code,Year,Oil consumption - TWh
Saudi Arabia,SAU,2014,1957.39
Saudi Arabia,SAU,2015,2063.1904
Saudi Arabia,SAU,2016,2125.6958
Saudi Arabia,SAU,2017,2087.7917
Saudi Arabia,SAU,2018,1979.1284
Saudi Arabia,SAU,2019,1854.1469
Saudi Arabia,SAU,2020,1754.3173
Saudi Arabia,SAU,2021,1833.8433
Saudi Arabia,SAU,2022,1976.0636
Saudi Arabia,SAU,2023,2013.4003
Saudi Arabia,SAU,2024,2048.4558
Singapore,SGP,1965,47.841488
Singapore,SGP,1966,54.685574
Singapore,SGP,1967,65.72113
Singapore,SGP,1968,81.66476
Singapore,SGP,1969,80.28362
Singapore,SGP,1970,87.17049
Singapore,SGP,1971,75.6517
Singapore,SGP,1972,94.752754
Singapore,SGP,1973,89.27612
Singapore,SGP,1974,87.99668
Singapore,SGP,1975,85.97112
Singapore,SGP,1976,101.95272
Singapore,SGP,1977,102.324135
Singapore,SGP,1978,105.32004
Singapore,SGP,1979,112.32548
Singapore,SGP,1980,111.53652
Singapore,SGP,1981,128.3062
Singapore,SGP,1982,124.87468
Singapore,SGP,1983,132.27364
Singapore,SGP,1984,139.04439
Singapore,SGP,1985,141.7617
Singapore,SGP,1986,164.40309
Singapore,SGP,1987,172.8289
Singapore,SGP,1988,199.9983
Singapore,SGP,1989,228.1219
Singapore,SGP,1990,272.58282
Singapore,SGP,1991,277.38525
Singapore,SGP,1992,287.14056
Singapore,SGP,1993,310.94153
Singapore,SGP,1994,357.7661
Singapore,SGP,1995,373.77563
Singapore,SGP,1996,377.44174
Singapore,SGP,1997,397.76855
Singapore,SGP,1998,403.47717
Singapore,SGP,1999,399.2941
Singapore,SGP,2000,425.65808
Singapore,SGP,2001,455.65408
Singapore,SGP,2002,433.57513
Singapore,SGP,2003,401.47992
Singapore,SGP,2004,450.03885
Singapore,SGP,2005,478.8211
Singapore,SGP,2006,515.75745
Singapore,SGP,2007,565.32025
Singapore,SGP,2008,601.7366
Singapore,SGP,2009,648.4628
Singapore,SGP,2010,706.69885
Singapore,SGP,2011,739.26874
Singapore,SGP,2012,739.6302
Singapore,SGP,2013,737.6251
Singapore,SGP,2014,749.61005
Singapore,SGP,2015,788.3816
Singapore,SGP,2016,834.12115
Singapore,SGP,2017,849.9722
Singapore,SGP,2018,862.3708
Singapore,SGP,2019,840.75433
Singapore,SGP,2020,779.38904
Singapore,SGP,2021,769.9446
Singapore,SGP,2022,755.3795
Singapore,SGP,2023,859.01306
Singapore,SGP,2024,914.6049
Slovakia,SVK,1965,27.0471
Slovakia,SVK,1966,29.85093
Slovakia,SVK,1967,33.213135
Slovakia,SVK,1968,36.702866
Slovakia,SVK,1969,39.373753
Slovakia,SVK,1970,47.31742
Slovakia,SVK,1971,52.108093
Slovakia,SVK,1972,56.999817
Slovakia,SVK,1973,64.09421
Slovakia,SVK,1974,65.71883
Slovakia,SVK,1975,72.499275
Slovakia,SVK,1976,76.63874
Slovakia,SVK,1977,80.18542
Slovakia,SVK,1978,82.978584
Slovakia,SVK,1979,84.33484
Slovakia,SVK,1980,78.43337
Slovakia,SVK,1981,77.34563
Slovakia,SVK,1982,70.84797
Slovakia,SVK,1983,69.36173
Slovakia,SVK,1984,73.744385
Slovakia,SVK,1985,73.22342
Slovakia,SVK,1986,70.87256
Slovakia,SVK,1987,69.351006
Slovakia,SVK,1988,67.788506
Slovakia,SVK,1989,67.18965
Slovakia,SVK,1990,58.39318
Slovakia,SVK,1991,51.292625
Slovakia,SVK,1992,46.66264
Slovakia,SVK,1993,38.617085
Slovakia,SVK,1994,39.998745
Slovakia,SVK,1995,38.879288
Slovakia,SVK,1996,40.55369
Slovakia,SVK,1997,40.502552
Slovakia,SVK,1998,45.370716
Slovakia,SVK,1999,41.134815
Slovakia,SVK,2000,40.86502
Slovakia,SVK,2001,37.862465
Slovakia,SVK,2002,42.1887
Slovakia,SVK,2003,39.815987
Slovakia,SVK,2004,39.15278
Slovakia,SVK,2005,46.30309
Slovakia,SVK,2006,42.981777
Slovakia,SVK,2007,45.140682
Slovakia,SVK,2008,47.469074
Slovakia,SVK,2009,43.66324
Slovakia,SVK,2010,45.787838
Slovakia,SVK,2011,45.026745
Slovakia,SVK,2012,41.787235
Slovakia,SVK,2013,41.73799
Slovakia,SVK,2014,38.726368
Slovakia,SVK,2015,42.219578
Slovakia,SVK,2016,44.018665
Slovakia,SVK,2017,49.12412
Slovakia,SVK,2018,49.682873
Slovakia,SVK,2019,47.017704
Slovakia,SVK,2020,46.984623
Slovakia,SVK,2021,49.438286
Slovakia,SVK,2022,50.027363
Slovakia,SVK,2023,49.066074
Slovakia,SVK,2024,48.970085
Slovenia,SVN,1990,20.01729
Slovenia,SVN,1991,19.361153
Slovenia,SVN,1992,18.788427
Slovenia,SVN,1993,22.699755
Slovenia,SVN,1994,24.543419
Slovenia,SVN,1995,26.54689
Slovenia,SVN,1996,30.701279
Slovenia,SVN,1997,30.70264
Slovenia,SVN,1998,29.418524
Slovenia,SVN,1999,29.493504
Slovenia,SVN,2000,28.008863
Slovenia,SVN,2001,29.408028
Slovenia,SVN,2002,28.555616
Slovenia,SVN,2003,28.93552
Slovenia,SVN,2004,29.82088
Slovenia,SVN,2005,30.444403
Slovenia,SVN,2006,31.640657
Slovenia,SVN,2007,31.267454
Slovenia,SVN,2008,36.390366
Slovenia,SVN,2009,30.854256
Slovenia,SVN,2010,30.972471
Slovenia,SVN,2011,30.851475
Slovenia,SVN,2012,30.20445
Slovenia,SVN,2013,28.55647
Slovenia,SVN,2014,28.241379
Slovenia,SVN,2015,27.81775
Slovenia,SVN,2016,29.852818
Slovenia,SVN,2017,30.5679
Slovenia,SVN,2018,31.447231
Slovenia,SVN,2019,29.976591
Slovenia,SVN,2020,25.082165
Slovenia,SVN,2021,26.84194
Slovenia,SVN,2022,28.227678
Slovenia,SVN,2023,26.136494
Slovenia,SVN,2024,25.939632
South Africa,ZAF,1965,67.35819
South Africa,ZAF,1966,73.19014
South Africa,ZAF,1967,79.76973
South Africa,ZAF,1968,86.71
South Africa,ZAF,1969,95.325165
South Africa,ZAF,1970,103.30021
South Africa,ZAF,1971,112.90513
South Africa,ZAF,1972,123.06213
South Africa,ZAF,1973,135.76929
South Africa,ZAF,1974,132.2976
South Africa,ZAF,1975,140.55472
South Africa,ZAF,1976,142.11978
South Africa,ZAF,1977,140.73819
South Africa,ZAF,1978,147.81738
South Africa,ZAF,1979,140.08987
South Africa,ZAF,1980,144.07216
South Africa,ZAF,1981,156.1146
South Africa,ZAF,1982,158.24547
South Africa,ZAF,1983,159.86389
South Africa,ZAF,1984,174.05658
South Africa,ZAF,1985,170.03987
South Africa,ZAF,1986,164.14243
South Africa,ZAF,1987,173.64066
South Africa,ZAF,1988,191.27434
South Africa,ZAF,1989,198.1788
South Africa,ZAF,1990,200.10172
South Africa,ZAF,1991,201.7545
South Africa,ZAF,1992,208.36374
South Africa,ZAF,1993,216.77267
South Africa,ZAF,1994,226.23352
South Africa,ZAF,1995,241.26068
South Africa,ZAF,1996,248.50722
South Africa,ZAF,1997,252.60281
South Africa,ZAF,1998,256.45294
South Africa,ZAF,1999,259.98068
South Africa,ZAF,2000,264.2983
South Africa,ZAF,2001,269.9824
South Africa,ZAF,2002,276.9421
South Africa,ZAF,2003,286.9232
South Africa,ZAF,2004,297.69238
South Africa,ZAF,2005,298.21884
South Africa,ZAF,2006,304.0121
South Africa,ZAF,2007,310.24753
South Africa,ZAF,2008,294.21274
South Africa,ZAF,2009,288.54617
South Africa,ZAF,2010,302.4367
South Africa,ZAF,2011,306.0354
South Africa,ZAF,2012,313.72104
South Africa,ZAF,2013,319.58032
South Africa,ZAF,2014,316.09113
South Africa,ZAF,2015,344.80014
South Africa,ZAF,2016,331.5981
South Africa,ZAF,2017,332.06955
South Africa,ZAF,2018,321.92374
South Africa,ZAF,2019,315.92084
South Africa,ZAF,2020,274.01355
South Africa,ZAF,2021,288.2328
South Africa,ZAF,2022,287.79996
South Africa,ZAF,2023,290.035
South Africa,ZAF,2024,267.99243
South Korea,KOR,1965,15.124584
South Korea,KOR,1966,22.645342
South Korea,KOR,1967,39.25714
South Korea,KOR,1968,58.03968
South Korea,KOR,1969,78.770836
South Korea,KOR,1970,98.390976
South Korea,KOR,1971,111.12396
South Korea,KOR,1972,115.992966
South Korea,KOR,1973,142.77956
South Korea,KOR,1974,147.48793
South Korea,KOR,1975,167.17403
South Korea,KOR,1976,187.67162
South Korea,KOR,1977,223.60997
South Korea,KOR,1978,255.69792
South Korea,KOR,1979,287.68427
South Korea,KOR,1980,284.98254
South Korea,KOR,1981,282.14676
South Korea,KOR,1982,280.0684
South Korea,KOR,1983,293.03107
South Korea,KOR,1984,294.2903
South Korea,KOR,1985,311.11945
South Korea,KOR,1986,338.9009
South Korea,KOR,1987,356.26428
South Korea,KOR,1988,425.95413
South Korea,KOR,1989,486.68192
South Korea,KOR,1990,589.9107
South Korea,KOR,1991,717.3476
South Korea,KOR,1992,868.07513
South Korea,KOR,1993,953.18195
South Korea,KOR,1994,1046.2953
South Korea,KOR,1995,1141.5756
South Korea,KOR,1996,1221.4814
South Korea,KOR,1997,1342.7759
South Korea,KOR,1998,1117.2625
South Korea,KOR,1999,1198.39
South Korea,KOR,2000,1227.263
South Korea,KOR,2001,1227.4758
South Korea,KOR,2002,1249.2571
South Korea,KOR,2003,1259.7499
South Korea,KOR,2004,1250.866
South Korea,KOR,2005,1257.2521
South Korea,KOR,2006,1258.554
South Korea,KOR,2007,1292.2332
South Korea,KOR,2008,1232.2426
South Korea,KOR,2009,1246.881
South Korea,KOR,2010,1273.9978
South Korea,KOR,2011,1286.9048
South Korea,KOR,2012,1332.9847
South Korea,KOR,2013,1335.017
South Korea,KOR,2014,1329.7906
South Korea,KOR,2015,1393.7773
South Korea,KOR,2016,1519.5157
South Korea,KOR,2017,1504.5671
South Korea,KOR,2018,1499.6987
South Korea,KOR,2019,1486.9941
South Korea,KOR,2020,1405.6753
South Korea,KOR,2021,1499.4344
South Korea,KOR,2022,1518.4937
South Korea,KOR,2023,1489.5963
South Korea,KOR,2024,1540.1671
Spain,ESP,1965,166.38136
Spain,ESP,1966,196.83344
Spain,ESP,1967,238.4801
Spain,ESP,1968,253.3006
Spain,ESP,1969,288.38126
Spain,ESP,1970,328.98575
Spain,ESP,1971,362.11
Spain,ESP,1972,381.81464
Spain,ESP,1973,458.62744
Spain,ESP,1974,480.74136
Spain,ESP,1975,499.90475
Spain,ESP,1976,567.02826
Spain,ESP,1977,535.35486
Spain,ESP,1978,551.28845
Spain,ESP,1979,584.30664
Spain,ESP,1980,618.6684
Spain,ESP,1981,599.03894
Spain,ESP,1982,566.287
Spain,ESP,1983,567.4309
Spain,ESP,1984,535.18097
Spain,ESP,1985,515.2207
Spain,ESP,1986,510.47852
Spain,ESP,1987,536.0967
Spain,ESP,1988,548.8795
Spain,ESP,1989,575.179
Spain,ESP,1990,556.60004
Spain,ESP,1991,568.6487
Spain,ESP,1992,637.358
Spain,ESP,1993,607.8931
Spain,ESP,1994,638.54456
Spain,ESP,1995,679.26404
Spain,ESP,1996,697.5843
Spain,ESP,1997,705.9866
Spain,ESP,1998,762.26117
Spain,ESP,1999,810.89856
Spain,ESP,2000,822.15295
Spain,ESP,2001,848.1993
Spain,ESP,2002,866.395
Spain,ESP,2003,875.835
Spain,ESP,2004,883.7714
Spain,ESP,2005,906.24615
Spain,ESP,2006,898.3019
Spain,ESP,2007,905.739
Spain,ESP,2008,866.6593
Spain,ESP,2009,814.51135
Spain,ESP,2010,794.1013
Spain,ESP,2011,757.2665
Spain,ESP,2012,700.0071
Spain,ESP,2013,675.85834
Spain,ESP,2014,678.84143
Spain,ESP,2015,701.32794
Spain,ESP,2016,719.22076
Spain,ESP,2017,723.65344
Spain,ESP,2018,733.6454
Spain,ESP,2019,735.607
Spain,ESP,2020,591.8298
Spain,ESP,2021,654.14606
Spain,ESP,2022,726.3689
Spain,ESP,2023,697.13385
Spain,ESP,2024,740.84406
Sri Lanka,LKA,1965,9.374515
Sri Lanka,LKA,1966,9.601324
Sri Lanka,LKA,1967,9.834314
Sri Lanka,LKA,1968,10.081403
Sri Lanka,LKA,1969,10.303509
Sri Lanka,LKA,1970,17.57452
Sri Lanka,LKA,1971,17.690096
Sri Lanka,LKA,1972,18.611622
Sri Lanka,LKA,1973,19.797039
Sri Lanka,LKA,1974,15.812426
Sri Lanka,LKA,1975,16.39198
Sri Lanka,LKA,1976,15.96242
Sri Lanka,LKA,1977,17.061384
Sri Lanka,LKA,1978,17.61727
Sri Lanka,LKA,1979,18.467768
Sri Lanka,LKA,1980,18.610117
Sri Lanka,LKA,1981,19.500782
Sri Lanka,LKA,1982,21.070389
Sri Lanka,LKA,1983,21.86579
Sri Lanka,LKA,1984,20.623968
Sri Lanka,LKA,1985,18.36743
Sri Lanka,LKA,1986,19.134302
Sri Lanka,LKA,1987,21.290077
Sri Lanka,LKA,1988,19.793789
Sri Lanka,LKA,1989,18.507244
Sri Lanka,LKA,1990,20.58785
Sri Lanka,LKA,1991,20.604216
Sri Lanka,LKA,1992,23.416906
Sri Lanka,LKA,1993,23.671654
Sri Lanka,LKA,1994,25.714018
Sri Lanka,LKA,1995,27.378433
Sri Lanka,LKA,1996,33.236603
Sri Lanka,LKA,1997,34.040123
Sri Lanka,LKA,1998,35.576878
Sri Lanka,LKA,1999,38.35613
Sri Lanka,LKA,2000,44.056526
Sri Lanka,LKA,2001,42.859436
Sri Lanka,LKA,2002,45.48564
Sri Lanka,LKA,2003,44.725185
Sri Lanka,LKA,2004,44.74943
Sri Lanka,LKA,2005,51.173447
Sri Lanka,LKA,2006,52.58453
Sri Lanka,LKA,2007,55.728626
Sri Lanka,LKA,2008,51.22881
Sri Lanka,LKA,2009,52.808617
Sri Lanka,LKA,2010,52.980663
Sri Lanka,LKA,2011,59.077347
Sri Lanka,LKA,2012,63.094196
Sri Lanka,LKA,2013,53.987404
Sri Lanka,LKA,2014,61.876884
Sri Lanka,LKA,2015,59.54911
Sri Lanka,LKA,2016,72.91467
Sri Lanka,LKA,2017,78.41371
Sri Lanka,LKA,2018,78.14474
Sri Lanka,LKA,2019,81.44221
Sri Lanka,LKA,2020,68.93846
Sri Lanka,LKA,2021,65.32312
Sri Lanka,LKA,2022,55.178627
Sri Lanka,LKA,2023,61.568634
Sri Lanka,LKA,2024,64.83041
Sweden,SWE,1965,229.70325
Sweden,SWE,1966,259.65668
Sweden,SWE,1967,258.7804
Sweden,SWE,1968,292.71017
Sweden,SWE,1969,313.51508
Sweden,SWE,1970,341.1421
Sweden,SWE,1971,320.8071
Sweden,SWE,1972,329.2851
Sweden,SWE,1973,336.5918
Sweden,SWE,1974,302.3185
Sweden,SWE,1975,301.4847
Sweden,SWE,1976,332.42618
Sweden,SWE,1977,322.3305
Sweden,SWE,1978,389.0616
Sweden,SWE,1979,418.84644
Sweden,SWE,1980,369.6262
Sweden,SWE,1981,332.4578
Sweden,SWE,1982,309.068
Sweden,SWE,1983,268.6586
Sweden,SWE,1984,256.70612
Sweden,SWE,1985,275.22202
Sweden,SWE,1986,293.94498
Sweden,SWE,1987,253.78845
Sweden,SWE,1988,237.56392
Sweden,SWE,1989,228.21938
Sweden,SWE,1990,189.63515
Sweden,SWE,1991,191.26495
Sweden,SWE,1992,207.7154
Sweden,SWE,1993,205.3306
Sweden,SWE,1994,219.89215
Sweden,SWE,1995,218.79678
Sweden,SWE,1996,235.02121
Sweden,SWE,1997,222.36334
Sweden,SWE,1998,226.84012
Sweden,SWE,1999,222.96231
Sweden,SWE,2000,204.42044
Sweden,SWE,2001,205.10725
Sweden,SWE,2002,205.5297
Sweden,SWE,2003,205.91388
Sweden,SWE,2004,204.07948
Sweden,SWE,2005,196.89734
Sweden,SWE,2006,195.63448
Sweden,SWE,2007,191.29031
Sweden,SWE,2008,187.61043
Sweden,SWE,2009,174.76619
Sweden,SWE,2010,182.26927
Sweden,SWE,2011,168.6092
Sweden,SWE,2012,161.83508
Sweden,SWE,2013,158.01923
Sweden,SWE,2014,155.69562
Sweden,SWE,2015,153.64815
Sweden,SWE,2016,158.83817
Sweden,SWE,2017,161.7447
Sweden,SWE,2018,142.69774
Sweden,SWE,2019,145.29596
Sweden,SWE,2020,134.4504
Sweden,SWE,2021,147.19507
Sweden,SWE,2022,132.62907
Sweden,SWE,2023,129.90118
Sweden,SWE,2024,135.9088
Switzerland,CHE,1965,96.37957
Switzerland,CHE,1966,102.46806
Switzerland,CHE,1967,110.83246
Switzerland,CHE,1968,122.93266
Switzerland,CHE,1969,133.68282
Switzerland,CHE,1970,149.8176
Switzerland,CHE,1971,158.97957
Switzerland,CHE,1972,162.9895
Switzerland,CHE,1973,175.4158
Switzerland,CHE,1974,156.1069
Switzerland,CHE,1975,150.11577
Switzerland,CHE,1976,156.01619
Switzerland,CHE,1977,156.82472
Switzerland,CHE,1978,160.81918
Switzerland,CHE,1979,154.1364
Switzerland,CHE,1980,154.01991
Switzerland,CHE,1981,142.52437
Switzerland,CHE,1982,134.65762
Switzerland,CHE,1983,147.33458
Switzerland,CHE,1984,142.62831
Switzerland,CHE,1985,145.1502
Switzerland,CHE,1986,158.84816
Switzerland,CHE,1987,149.62581
Switzerland,CHE,1988,150.06097
Switzerland,CHE,1989,143.99309
Switzerland,CHE,1990,154.29774
Switzerland,CHE,1991,156.95247
Switzerland,CHE,1992,159.13806
Switzerland,CHE,1993,149.1138
Switzerland,CHE,1994,154.10162
Switzerland,CHE,1995,142.8001
Switzerland,CHE,1996,147.92401
Switzerland,CHE,1997,155.62619
Switzerland,CHE,1998,157.54512
Switzerland,CHE,1999,152.87433
Switzerland,CHE,2000,148.28627
Switzerland,CHE,2001,158.6958
Switzerland,CHE,2002,150.41983
Switzerland,CHE,2003,146.38762
Switzerland,CHE,2004,149.64418
Switzerland,CHE,2005,150.2359
Switzerland,CHE,2006,149.46095
Switzerland,CHE,2007,143.28651
Switzerland,CHE,2008,148.41432
Switzerland,CHE,2009,144.2638
Switzerland,CHE,2010,147.44974
Switzerland,CHE,2011,136.49957
Switzerland,CHE,2012,139.24573
Switzerland,CHE,2013,141.59218
Switzerland,CHE,2014,128.45525
Switzerland,CHE,2015,129.56079
Switzerland,CHE,2016,122.34929
Switzerland,CHE,2017,125.38493
Switzerland,CHE,2018,120.37151
Switzerland,CHE,2019,123.53284
Switzerland,CHE,2020,102.537796
Switzerland,CHE,2021,102.78785
Switzerland,CHE,2022,105.80339
Switzerland,CHE,2023,107.32253
Switzerland,CHE,2024,107.36002
Taiwan,TWN,1965,25.688173
Taiwan,TWN,1966,30.388777
Taiwan,TWN,1967,36.092865
Taiwan,TWN,1968,43.046482
Taiwan,TWN,1969,51.549316
Taiwan,TWN,1970,61.906006
Taiwan,TWN,1971,86.65054
Taiwan,TWN,1972,93.771324
Taiwan,TWN,1973,119.62499
Taiwan,TWN,1974,107.38309
Taiwan,TWN,1975,124.44162
Taiwan,TWN,1976,160.90163
Taiwan,TWN,1977,177.99304
Taiwan,TWN,1978,208.59233
Taiwan,TWN,1979,209.5899
Taiwan,TWN,1980,217.76823
Taiwan,TWN,1981,191.7103
Taiwan,TWN,1982,214.84836
Taiwan,TWN,1983,216.6807
Taiwan,TWN,1984,207.55226
Taiwan,TWN,1985,205.69662
Taiwan,TWN,1986,229.2053
Taiwan,TWN,1987,241.05962
Taiwan,TWN,1988,281.14557
Taiwan,TWN,1989,312.6395
Taiwan,TWN,1990,324.52747
Taiwan,TWN,1991,336.49118
Taiwan,TWN,1992,349.96964
Taiwan,TWN,1993,372.70914
Taiwan,TWN,1994,396.74847
Taiwan,TWN,1995,431.46832
Taiwan,TWN,1996,431.26074
Taiwan,TWN,1997,442.6407
Taiwan,TWN,1998,457.71848
Taiwan,TWN,1999,490.06985
Taiwan,TWN,2000,500.49252
Taiwan,TWN,2001,518.60944
Taiwan,TWN,2002,518.4633
Taiwan,TWN,2003,542.0757
Taiwan,TWN,2004,554.1194
Taiwan,TWN,2005,557.9412
Taiwan,TWN,2006,562.3801
Taiwan,TWN,2007,583.01483
Taiwan,TWN,2008,545.44495
Taiwan,TWN,2009,532.042
Taiwan,TWN,2010,555.73676
Taiwan,TWN,2011,517.7095
Taiwan,TWN,2012,509.28372
Taiwan,TWN,2013,521.8908
Taiwan,TWN,2014,538.7605
Taiwan,TWN,2015,553.8144
Taiwan,TWN,2016,554.21246
Taiwan,TWN,2017,550.433
Taiwan,TWN,2018,544.25696
Taiwan,TWN,2019,513.06757
Taiwan,TWN,2020,490.9263
Taiwan,TWN,2021,519.6228
Taiwan,TWN,2022,478.72687
Taiwan,TWN,2023,452.22775
Taiwan,TWN,2024,447.92062
Thailand,THA,1965,27.69635
Thailand,THA,1966,32.691463
Thailand,THA,1967,36.284153
Thailand,THA,1968,47.828484
Thailand,THA,1969,51.799706
Thailand,THA,1970,60.30306
Thailand,THA,1971,67.13238
Thailand,THA,1972,84.27273
Thailand,THA,1973,89.21048
Thailand,THA,1974,90.820015
Thailand,THA,1975,98.46377
Thailand,THA,1976,103.67075
Thailand,THA,1977,116.48012
Thailand,THA,1978,127.90059
Thailand,THA,1979,130.51672
Thailand,THA,1980,136.36172
Thailand,THA,1981,128.82382
Thailand,THA,1982,116.8389
Thailand,THA,1983,129.59941
Thailand,THA,1984,136.17995
Thailand,THA,1985,128.4832
Thailand,THA,1986,133.15419
Thailand,THA,1987,144.63412
Thailand,THA,1988,165.04605
Thailand,THA,1989,195.9122
Thailand,THA,1990,233.3252
Thailand,THA,1991,248.82846
Thailand,THA,1992,276.58047
Thailand,THA,1993,318.4565
Thailand,THA,1994,356.3868
Thailand,THA,1995,405.904
Thailand,THA,1996,449.2036
Thailand,THA,1997,451.55515
Thailand,THA,1998,409.96964
Thailand,THA,1999,431.1383
Thailand,THA,2000,418.93927
Thailand,THA,2001,414.40457
Thailand,THA,2002,448.20236
Thailand,THA,2003,491.36066
Thailand,THA,2004,544.5814
Thailand,THA,2005,543.1483
Thailand,THA,2006,539.1894
Thailand,THA,2007,533.2962
Thailand,THA,2008,502.64276
Thailand,THA,2009,518.4446
Thailand,THA,2010,534.345
Thailand,THA,2011,543.49225
Thailand,THA,2012,564.3662
Thailand,THA,2013,584.294
Thailand,THA,2014,590.7018
Thailand,THA,2015,604.4171
Thailand,THA,2016,625.278
Thailand,THA,2017,644.63403
Thailand,THA,2018,658.427
Thailand,THA,2019,665.99725
Thailand,THA,2020,600.12463
Thailand,THA,2021,599.1502
Thailand,THA,2022,643.53
Thailand,THA,2023,639.6251
Thailand,THA,2024,659.746
Trinidad and Tobago,TTO,1965,22.197905
Trinidad and Tobago,TTO,1966,22.353634
Trinidad and Tobago,TTO,1967,23.321835
Trinidad and Tobago,TTO,1968,23.76879
Trinidad and Tobago,TTO,1969,24.918287
Trinidad and Tobago,TTO,1970,25.560862
Trinidad and Tobago,TTO,1971,26.413431
Trinidad and Tobago,TTO,1972,42.87166
Trinidad and Tobago,TTO,1973,43.14619
Trinidad and Tobago,TTO,1974,42.485165
Trinidad and Tobago,TTO,1975,32.481552
Trinidad and Tobago,TTO,1976,36.524597
Trinidad and Tobago,TTO,1977,35.655308
Trinidad and Tobago,TTO,1978,32.082752
Trinidad and Tobago,TTO,1979,24.694546
Trinidad and Tobago,TTO,1980,19.534754
Trinidad and Tobago,TTO,1981,19.360615
Trinidad and Tobago,TTO,1982,21.474905
Trinidad and Tobago,TTO,1983,18.668987
Trinidad and Tobago,TTO,1984,15.969291
Trinidad and Tobago,TTO,1985,16.895954
Trinidad and Tobago,TTO,1986,18.23386
Trinidad and Tobago,TTO,1987,12.22131
Trinidad and Tobago,TTO,1988,11.073575
Trinidad and Tobago,TTO,1989,9.94367
Trinidad and Tobago,TTO,1990,14.867244
Trinidad and Tobago,TTO,1991,13.957406
Trinidad and Tobago,TTO,1992,19.86267
Trinidad and Tobago,TTO,1993,17.295012
Trinidad and Tobago,TTO,1994,13.183907
Trinidad and Tobago,TTO,1995,15.0534
Trinidad and Tobago,TTO,1996,17.402937
Trinidad and Tobago,TTO,1997,10.274356
Trinidad and Tobago,TTO,1998,11.790197
Trinidad and Tobago,TTO,1999,20.85421
Trinidad and Tobago,TTO,2000,17.415867
Trinidad and Tobago,TTO,2001,17.940031
Trinidad and Tobago,TTO,2002,19.45226
Trinidad and Tobago,TTO,2003,19.539343
Trinidad and Tobago,TTO,2004,20.99403
Trinidad and Tobago,TTO,2005,23.400255
Trinidad and Tobago,TTO,2006,24.092281
Trinidad and Tobago,TTO,2007,24.855906
Trinidad and Tobago,TTO,2008,26.43232
Trinidad and Tobago,TTO,2009,25.535719
Trinidad and Tobago,TTO,2010,26.108171
Trinidad and Tobago,TTO,2011,25.714266
Trinidad and Tobago,TTO,2012,23.543278
Trinidad and Tobago,TTO,2013,25.005686
Trinidad and Tobago,TTO,2014,23.71663
Trinidad and Tobago,TTO,2015,25.57151
Trinidad and Tobago,TTO,2016,26.311125
Trinidad and Tobago,TTO,2017,23.557047
Trinidad and Tobago,TTO,2018,20.274511
Trinidad and Tobago,TTO,2019,20.45355
Trinidad and Tobago,TTO,2020,17.470394
Trinidad and Tobago,TTO,2021,17.05173
Trinidad and Tobago,TTO,2022,18.339703
Trinidad and Tobago,TTO,2023,18.70825
Trinidad and Tobago,TTO,2024,19.08625
Turkey,TUR,1965,41.988743
Turkey,TUR,1966,50.11611
Turkey,TUR,1967,58.8478
Turkey,TUR,1968,70.703316
Turkey,TUR,1969,78.65872
Turkey,TUR,1970,83.33808
Turkey,TUR,1971,98.7893
Turkey,TUR,1972,111.98644
Turkey,TUR,1973,136.55547
Turkey,TUR,1974,132.87135
Turkey,TUR,1975,146.75865
Turkey,TUR,1976,165.77588
Turkey,TUR,1977,187.71225
Turkey,TUR,1978,201.57695
Turkey,TUR,1979,179.0935
Turkey,TUR,1980,182.70168
Turkey,TUR,1981,180.02922
Turkey,TUR,1982,192.67787
Turkey,TUR,1983,202.6174
Turkey,TUR,1984,201.63646
Turkey,TUR,1985,211.20892
Turkey,TUR,1986,228.74448
Turkey,TUR,1987,258.14014
Turkey,TUR,1988,274.34244
Turkey,TUR,1989,258.52664
Turkey,TUR,1990,273.813
Turkey,TUR,1991,266.88058
Turkey,TUR,1992,282.05286
Turkey,TUR,1993,323.31287
Turkey,TUR,1994,309.1395
Turkey,TUR,1995,346.67908
Turkey,TUR,1996,362.10272
Turkey,TUR,1997,356.59906
Turkey,TUR,1998,355.67706
Turkey,TUR,1999,354.10962
Turkey,TUR,2000,370.6987
Turkey,TUR,2001,344.8432
Turkey,TUR,2002,369.48154
Turkey,TUR,2003,363.70947
Turkey,TUR,2004,371.83334
Turkey,TUR,2005,367.38208
Turkey,TUR,2006,381.82663
Turkey,TUR,2007,388.8999
Turkey,TUR,2008,382.55893
Turkey,TUR,2009,389.52692
Turkey,TUR,2010,374.55405
Turkey,TUR,2011,364.07852
Turkey,TUR,2012,383.57196
Turkey,TUR,2013,412.15067
Turkey,TUR,2014,423.3022
Turkey,TUR,2015,498.6641
Turkey,TUR,2016,533.83057
Turkey,TUR,2017,578.77844
Turkey,TUR,2018,579.38214
Turkey,TUR,2019,576.5308
Turkey,TUR,2020,547.5774
Turkey,TUR,2021,581.60455
Turkey,TUR,2022,606.453
Turkey,TUR,2023,645.44495
Turkey,TUR,2024,658.2925
Turkmenistan,TKM,1985,57.599358
Turkmenistan,TKM,1986,41.931847
Turkmenistan,TKM,1987,41.88782
Turkmenistan,TKM,1988,41.857544
Turkmenistan,TKM,1989,41.815014
Turkmenistan,TKM,1990,63.933147
Turkmenistan,TKM,1991,51.543907
Turkmenistan,TKM,1992,48.134792
Turkmenistan,TKM,1993,38.993748
Turkmenistan,TKM,1994,39.29374
